"sku","slug","style_name","product_name_zh","category","color_or_option","spec_type","dimensions","package_dimensions","weight_kg","spec_confidence","spec_note","price_eur","stock","material","packaging_method","rebound_time","main_image","gallery_images","detail_image","import_status"
"BS-REMYSOFA-01","remy-sofa-01","莱米沙发","莱米沙发 单人位 / 橄榄绿 / 背景版","single","单人位 / 橄榄绿 / 背景版","单人模块","100 x 92 x 64 cm; 另一模块94 x 94 x 64 cm","93 x 30 x 28 cm","待确认","high","横版详情图","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/remy-sofa/remy-sofa-01/main-01.png","/assets/catalog/remy-sofa/remy-sofa-01/main-01.png","/assets/catalog/remy-sofa/detail.png","matched_spec"
"BS-REMYSOFA-02","remy-sofa-02","莱米沙发","莱米沙发 单人位 / 姜黄色 / 背景版","single","单人位 / 姜黄色 / 背景版","单人模块","100 x 92 x 64 cm; 另一模块94 x 94 x 64 cm","93 x 30 x 28 cm","待确认","high","横版详情图","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/remy-sofa/remy-sofa-02/main-01.png","/assets/catalog/remy-sofa/remy-sofa-02/main-01.png","/assets/catalog/remy-sofa/detail.png","matched_spec"
"BS-REMYSOFA-03","remy-sofa-03","莱米沙发","莱米沙发 单人位 / 深灰色 / 背景版","single","单人位 / 深灰色 / 背景版","单人模块","100 x 92 x 64 cm; 另一模块94 x 94 x 64 cm","93 x 30 x 28 cm","待确认","high","横版详情图","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/remy-sofa/remy-sofa-03/main-01.png","/assets/catalog/remy-sofa/remy-sofa-03/main-01.png","/assets/catalog/remy-sofa/detail.png","matched_spec"
"BS-REMYSOFA-04","remy-sofa-04","莱米沙发","莱米沙发 三人位 / 橄榄绿 / 背景版","triple","三人位 / 橄榄绿 / 背景版","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/remy-sofa/remy-sofa-04/main-01.png","/assets/catalog/remy-sofa/remy-sofa-04/main-01.png","/assets/catalog/remy-sofa/detail.png","needs_manual_spec_match"
"BS-REMYSOFA-05","remy-sofa-05","莱米沙发","莱米沙发 三人位 / 姜黄色 / 背景版","triple","三人位 / 姜黄色 / 背景版","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/remy-sofa/remy-sofa-05/main-01.png","/assets/catalog/remy-sofa/remy-sofa-05/main-01.png","/assets/catalog/remy-sofa/detail.png","needs_manual_spec_match"
"BS-REMYSOFA-06","remy-sofa-06","莱米沙发","莱米沙发 三人位 / 深灰色 / 背景版","triple","三人位 / 深灰色 / 背景版","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/remy-sofa/remy-sofa-06/main-01.png","/assets/catalog/remy-sofa/remy-sofa-06/main-01.png","/assets/catalog/remy-sofa/detail.png","needs_manual_spec_match"
"BS-REMYSOFA-07","remy-sofa-07","莱米沙发","莱米沙发 双人位 / 橄榄绿 / 背景版","double","双人位 / 橄榄绿 / 背景版","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/remy-sofa/remy-sofa-07/main-01.png","/assets/catalog/remy-sofa/remy-sofa-07/main-01.png","/assets/catalog/remy-sofa/detail.png","needs_manual_spec_match"
"BS-REMYSOFA-08","remy-sofa-08","莱米沙发","莱米沙发 双人位 / 姜黄色 / 背景版","double","双人位 / 姜黄色 / 背景版","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/remy-sofa/remy-sofa-08/main-01.png","/assets/catalog/remy-sofa/remy-sofa-08/main-01.png","/assets/catalog/remy-sofa/detail.png","needs_manual_spec_match"
"BS-REMYSOFA-09","remy-sofa-09","莱米沙发","莱米沙发 双人位 / 深灰色 / 背景版","double","双人位 / 深灰色 / 背景版","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/remy-sofa/remy-sofa-09/main-01.png","/assets/catalog/remy-sofa/remy-sofa-09/main-01.png","/assets/catalog/remy-sofa/detail.png","needs_manual_spec_match"
"BS-REMYSOFA-10","remy-sofa-10","莱米沙发","莱米沙发 组合位 / 橄榄绿 / 背景版","combo","组合位 / 橄榄绿 / 背景版","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/remy-sofa/remy-sofa-10/main-01.png","/assets/catalog/remy-sofa/remy-sofa-10/main-01.png","/assets/catalog/remy-sofa/detail.png","needs_manual_spec_match"
"BS-REMYSOFA-11","remy-sofa-11","莱米沙发","莱米沙发 组合位 / 姜黄色 / 背景版","combo","组合位 / 姜黄色 / 背景版","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/remy-sofa/remy-sofa-11/main-01.png","/assets/catalog/remy-sofa/remy-sofa-11/main-01.png","/assets/catalog/remy-sofa/detail.png","needs_manual_spec_match"
"BS-REMYSOFA-12","remy-sofa-12","莱米沙发","莱米沙发 组合位 / 深灰色 / 背景版","combo","组合位 / 深灰色 / 背景版","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/remy-sofa/remy-sofa-12/main-01.png","/assets/catalog/remy-sofa/remy-sofa-12/main-01.png","/assets/catalog/remy-sofa/detail.png","needs_manual_spec_match"
"BS-MAMAHUGSOFA-01","mama-hug-sofa-01","妈妈的怀抱沙发","妈妈的怀抱沙发 多彩涂鸦","single","多彩涂鸦","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/mama-hug-sofa/mama-hug-sofa-01/main-01.png","/assets/catalog/mama-hug-sofa/mama-hug-sofa-01/main-01.png","/assets/catalog/mama-hug-sofa/detail.png","needs_manual_spec_match"
"BS-MAMAHUGSOFA-02","mama-hug-sofa-02","妈妈的怀抱沙发","妈妈的怀抱沙发 粉色","single","粉色","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/mama-hug-sofa/mama-hug-sofa-02/main-01.png","/assets/catalog/mama-hug-sofa/mama-hug-sofa-02/main-01.png","/assets/catalog/mama-hug-sofa/detail.png","needs_manual_spec_match"
"BS-MAMAHUGSOFA-03","mama-hug-sofa-03","妈妈的怀抱沙发","妈妈的怀抱沙发 红色","single","红色","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/mama-hug-sofa/mama-hug-sofa-03/main-01.png","/assets/catalog/mama-hug-sofa/mama-hug-sofa-03/main-01.png","/assets/catalog/mama-hug-sofa/detail.png","needs_manual_spec_match"
"BS-MAMAHUGSOFA-04","mama-hug-sofa-04","妈妈的怀抱沙发","妈妈的怀抱沙发 灰咖色","single","灰咖色","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/mama-hug-sofa/mama-hug-sofa-04/main-01.png","/assets/catalog/mama-hug-sofa/mama-hug-sofa-04/main-01.png","/assets/catalog/mama-hug-sofa/detail.png","needs_manual_spec_match"
"BS-MAMAHUGSOFA-05","mama-hug-sofa-05","妈妈的怀抱沙发","妈妈的怀抱沙发 绿色花卉","single","绿色花卉","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/mama-hug-sofa/mama-hug-sofa-05/main-01.png","/assets/catalog/mama-hug-sofa/mama-hug-sofa-05/main-01.png","/assets/catalog/mama-hug-sofa/detail.png","needs_manual_spec_match"
"BS-MAMAHUGSOFA-06","mama-hug-sofa-06","妈妈的怀抱沙发","妈妈的怀抱沙发 棕色条纹","single","棕色条纹","","","","","","","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/mama-hug-sofa/mama-hug-sofa-06/main-01.png","/assets/catalog/mama-hug-sofa/mama-hug-sofa-06/main-01.png","/assets/catalog/mama-hug-sofa/detail.png","needs_manual_spec_match"
"BS-CATERPILLARSOFA-01","caterpillar-sofa-01","毛毛虫沙发","毛毛虫沙发 单人位 / 橙色","single","单人位 / 橙色","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-01/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-01/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-02","caterpillar-sofa-02","毛毛虫沙发","毛毛虫沙发 单人位 / 多彩花色","single","单人位 / 多彩花色","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-02/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-02/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-03","caterpillar-sofa-03","毛毛虫沙发","毛毛虫沙发 单人位 / 粉色","single","单人位 / 粉色","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-03/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-03/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-04","caterpillar-sofa-04","毛毛虫沙发","毛毛虫沙发 单人位 / 橄榄绿色","single","单人位 / 橄榄绿色","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-04/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-04/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-05","caterpillar-sofa-05","毛毛虫沙发","毛毛虫沙发 单人位 / 黑白渐变","single","单人位 / 黑白渐变","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-05/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-05/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-06","caterpillar-sofa-06","毛毛虫沙发","毛毛虫沙发 单人位 / 黑色","single","单人位 / 黑色","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-06/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-06/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-07","caterpillar-sofa-07","毛毛虫沙发","毛毛虫沙发 单人位 / 黑色花卉","single","单人位 / 黑色花卉","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-07/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-07/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-08","caterpillar-sofa-08","毛毛虫沙发","毛毛虫沙发 单人位 / 灰色","single","单人位 / 灰色","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-08/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-08/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-09","caterpillar-sofa-09","毛毛虫沙发","毛毛虫沙发 单人位 / 姜黄色","single","单人位 / 姜黄色","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-09/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-09/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-10","caterpillar-sofa-10","毛毛虫沙发","毛毛虫沙发 单人位 / 蓝色","single","单人位 / 蓝色","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-10/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-10/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-11","caterpillar-sofa-11","毛毛虫沙发","毛毛虫沙发 单人位 / 蓝色花卉","single","单人位 / 蓝色花卉","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-11/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-11/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-12","caterpillar-sofa-12","毛毛虫沙发","毛毛虫沙发 单人位 / 绿色","single","单人位 / 绿色","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-12/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-12/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-13","caterpillar-sofa-13","毛毛虫沙发","毛毛虫沙发 单人位 / 米白色","single","单人位 / 米白色","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-13/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-13/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-14","caterpillar-sofa-14","毛毛虫沙发","毛毛虫沙发 单人位","single","单人位","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-14/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-14/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-15","caterpillar-sofa-15","毛毛虫沙发","毛毛虫沙发 单人位 / 棕色","single","单人位 / 棕色","单人","90 x 107 x 75 cm","90 x 30 x 28 cm","15","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-15/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-15/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-16","caterpillar-sofa-16","毛毛虫沙发","毛毛虫沙发 双人位 / 多色组合","combo","双人位 / 多色组合","双人","130 x 101 x 75 cm","135 x 30 x 30 cm","21.5","high","详情图：Double Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-16/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-16/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-17","caterpillar-sofa-17","毛毛虫沙发","毛毛虫沙发 双人位 / 粉色","double","双人位 / 粉色","双人","130 x 101 x 75 cm","135 x 30 x 30 cm","21.5","high","详情图：Double Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-17/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-17/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-18","caterpillar-sofa-18","毛毛虫沙发","毛毛虫沙发 双人位 / 湖蓝色","double","双人位 / 湖蓝色","双人","130 x 101 x 75 cm","135 x 30 x 30 cm","21.5","high","详情图：Double Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-18/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-18/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-19","caterpillar-sofa-19","毛毛虫沙发","毛毛虫沙发 双人位 / 姜黄色","double","双人位 / 姜黄色","双人","130 x 101 x 75 cm","135 x 30 x 30 cm","21.5","high","详情图：Double Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-19/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-19/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-20","caterpillar-sofa-20","毛毛虫沙发","毛毛虫沙发 双人位 / 焦糖棕色","double","双人位 / 焦糖棕色","双人","130 x 101 x 75 cm","135 x 30 x 30 cm","21.5","high","详情图：Double Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-20/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-20/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-21","caterpillar-sofa-21","毛毛虫沙发","毛毛虫沙发 双人位 / 浅灰色","double","双人位 / 浅灰色","双人","130 x 101 x 75 cm","135 x 30 x 30 cm","21.5","high","详情图：Double Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-21/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-21/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-22","caterpillar-sofa-22","毛毛虫沙发","毛毛虫沙发 双人位 / 深咖灰色","double","双人位 / 深咖灰色","双人","130 x 101 x 75 cm","135 x 30 x 30 cm","21.5","high","详情图：Double Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-22/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-22/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-CATERPILLARSOFA-23","caterpillar-sofa-23","毛毛虫沙发","毛毛虫沙发 双人位 / 棕色","double","双人位 / 棕色","双人","130 x 101 x 75 cm","135 x 30 x 30 cm","21.5","high","详情图：Double Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/caterpillar-sofa/caterpillar-sofa-23/main-01.png","/assets/catalog/caterpillar-sofa/caterpillar-sofa-23/main-01.png","/assets/catalog/caterpillar-sofa/detail.png","matched_spec"
"BS-MARSHMALLOWSOFA-01","marshmallow-sofa-01","棉花糖沙发1","棉花糖沙发1 奶油白","single","奶油白","组合/三人带脚踏","272 x 92 x 66 cm; 脚踏约90 x 92 x 35 cm","脚踏箱30 x 30 x 92 cm; 双人2箱35 x 95 x 100 cm; 三人2箱38 x 38 x 100 cm + 1箱35 x 35 x 100 cm","脚踏12; 双人38; 三人52","high","详情图：Marshmallow Dimensions & Packaging","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/marshmallow-sofa/marshmallow-sofa-01/main-01.png","/assets/catalog/marshmallow-sofa/marshmallow-sofa-01/main-01.png","/assets/catalog/marshmallow-sofa/detail.png","matched_spec"
"BS-MARSHMALLOWSOFA-02","marshmallow-sofa-02","棉花糖沙发1","棉花糖沙发1 三人加脚垫 / 白色","combo","三人加脚垫 / 白色","组合/三人带脚踏","272 x 92 x 66 cm; 脚踏约90 x 92 x 35 cm","脚踏箱30 x 30 x 92 cm; 双人2箱35 x 95 x 100 cm; 三人2箱38 x 38 x 100 cm + 1箱35 x 35 x 100 cm","脚踏12; 双人38; 三人52","high","详情图：Marshmallow Dimensions & Packaging","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/marshmallow-sofa/marshmallow-sofa-02/main-01.png","/assets/catalog/marshmallow-sofa/marshmallow-sofa-02/main-01.png","/assets/catalog/marshmallow-sofa/detail.png","matched_spec"
"BS-MARSHMALLOWSOFA-03","marshmallow-sofa-03","棉花糖沙发1","棉花糖沙发1 三人加脚垫 / 黑白双拼","combo","三人加脚垫 / 黑白双拼","组合/三人带脚踏","272 x 92 x 66 cm; 脚踏约90 x 92 x 35 cm","脚踏箱30 x 30 x 92 cm; 双人2箱35 x 95 x 100 cm; 三人2箱38 x 38 x 100 cm + 1箱35 x 35 x 100 cm","脚踏12; 双人38; 三人52","high","详情图：Marshmallow Dimensions & Packaging","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/marshmallow-sofa/marshmallow-sofa-03/main-01.png","/assets/catalog/marshmallow-sofa/marshmallow-sofa-03/main-01.png","/assets/catalog/marshmallow-sofa/detail.png","matched_spec"
"BS-MARSHMALLOWSOFA-04","marshmallow-sofa-04","棉花糖沙发1","棉花糖沙发1 三人加脚垫 / 黑色","combo","三人加脚垫 / 黑色","组合/三人带脚踏","272 x 92 x 66 cm; 脚踏约90 x 92 x 35 cm","脚踏箱30 x 30 x 92 cm; 双人2箱35 x 95 x 100 cm; 三人2箱38 x 38 x 100 cm + 1箱35 x 35 x 100 cm","脚踏12; 双人38; 三人52","high","详情图：Marshmallow Dimensions & Packaging","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/marshmallow-sofa/marshmallow-sofa-04/main-01.png","/assets/catalog/marshmallow-sofa/marshmallow-sofa-04/main-01.png","/assets/catalog/marshmallow-sofa/detail.png","matched_spec"
"BS-MARSHMALLOWSOFA-05","marshmallow-sofa-05","棉花糖沙发1","棉花糖沙发1 三人位 / 白色","triple","三人位 / 白色","组合/三人带脚踏","272 x 92 x 66 cm; 脚踏约90 x 92 x 35 cm","脚踏箱30 x 30 x 92 cm; 双人2箱35 x 95 x 100 cm; 三人2箱38 x 38 x 100 cm + 1箱35 x 35 x 100 cm","脚踏12; 双人38; 三人52","high","详情图：Marshmallow Dimensions & Packaging","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/marshmallow-sofa/marshmallow-sofa-05/main-01.png","/assets/catalog/marshmallow-sofa/marshmallow-sofa-05/main-01.png","/assets/catalog/marshmallow-sofa/detail.png","matched_spec"
"BS-MARSHMALLOWSOFA-06","marshmallow-sofa-06","棉花糖沙发1","棉花糖沙发1 三人位 / 黑白双拼","triple","三人位 / 黑白双拼","组合/三人带脚踏","272 x 92 x 66 cm; 脚踏约90 x 92 x 35 cm","脚踏箱30 x 30 x 92 cm; 双人2箱35 x 95 x 100 cm; 三人2箱38 x 38 x 100 cm + 1箱35 x 35 x 100 cm","脚踏12; 双人38; 三人52","high","详情图：Marshmallow Dimensions & Packaging","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/marshmallow-sofa/marshmallow-sofa-06/main-01.png","/assets/catalog/marshmallow-sofa/marshmallow-sofa-06/main-01.png","/assets/catalog/marshmallow-sofa/detail.png","matched_spec"
"BS-MARSHMALLOWSOFA-07","marshmallow-sofa-07","棉花糖沙发1","棉花糖沙发1 三人位 / 黑色","triple","三人位 / 黑色","组合/三人带脚踏","272 x 92 x 66 cm; 脚踏约90 x 92 x 35 cm","脚踏箱30 x 30 x 92 cm; 双人2箱35 x 95 x 100 cm; 三人2箱38 x 38 x 100 cm + 1箱35 x 35 x 100 cm","脚踏12; 双人38; 三人52","high","详情图：Marshmallow Dimensions & Packaging","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/marshmallow-sofa/marshmallow-sofa-07/main-01.png","/assets/catalog/marshmallow-sofa/marshmallow-sofa-07/main-01.png","/assets/catalog/marshmallow-sofa/detail.png","matched_spec"
"BS-MARSHMALLOWSOFA-08","marshmallow-sofa-08","棉花糖沙发1","棉花糖沙发1 双人位 / 白色","double","双人位 / 白色","组合/三人带脚踏","272 x 92 x 66 cm; 脚踏约90 x 92 x 35 cm","脚踏箱30 x 30 x 92 cm; 双人2箱35 x 95 x 100 cm; 三人2箱38 x 38 x 100 cm + 1箱35 x 35 x 100 cm","脚踏12; 双人38; 三人52","high","详情图：Marshmallow Dimensions & Packaging","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/marshmallow-sofa/marshmallow-sofa-08/main-01.png","/assets/catalog/marshmallow-sofa/marshmallow-sofa-08/main-01.png","/assets/catalog/marshmallow-sofa/detail.png","matched_spec"
"BS-MARSHMALLOWSOFA-09","marshmallow-sofa-09","棉花糖沙发1","棉花糖沙发1 双人位 / 黑白双拼","double","双人位 / 黑白双拼","组合/三人带脚踏","272 x 92 x 66 cm; 脚踏约90 x 92 x 35 cm","脚踏箱30 x 30 x 92 cm; 双人2箱35 x 95 x 100 cm; 三人2箱38 x 38 x 100 cm + 1箱35 x 35 x 100 cm","脚踏12; 双人38; 三人52","high","详情图：Marshmallow Dimensions & Packaging","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/marshmallow-sofa/marshmallow-sofa-09/main-01.png","/assets/catalog/marshmallow-sofa/marshmallow-sofa-09/main-01.png","/assets/catalog/marshmallow-sofa/detail.png","matched_spec"
"BS-MARSHMALLOWSOFA-10","marshmallow-sofa-10","棉花糖沙发1","棉花糖沙发1 双人位 / 黑色","double","双人位 / 黑色","组合/三人带脚踏","272 x 92 x 66 cm; 脚踏约90 x 92 x 35 cm","脚踏箱30 x 30 x 92 cm; 双人2箱35 x 95 x 100 cm; 三人2箱38 x 38 x 100 cm + 1箱35 x 35 x 100 cm","脚踏12; 双人38; 三人52","high","详情图：Marshmallow Dimensions & Packaging","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/marshmallow-sofa/marshmallow-sofa-10/main-01.png","/assets/catalog/marshmallow-sofa/marshmallow-sofa-10/main-01.png","/assets/catalog/marshmallow-sofa/detail.png","matched_spec"
"BS-BUBBLESOFA-01","bubble-sofa-01","泡泡沙发","泡泡沙发 白色单人位","single","白色单人位","单人","118 x 116 x 65 cm","124 x 36 x 36 cm","26.9","high","详情图：Single Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/bubble-sofa/bubble-sofa-01/main-01.png","/assets/catalog/bubble-sofa/bubble-sofa-01/main-01.png","/assets/catalog/bubble-sofa/detail.jpg","matched_spec"
"BS-BUBBLESOFA-02","bubble-sofa-02","泡泡沙发","泡泡沙发 黄绿色双人位","double","黄绿色双人位","双人","199 x 128 x 69 cm","135 x 40 x 40 cm","50.53","high","详情图：Double Sofa","","","","真空压缩包装，待厂家确认","24-72 小时，待厂家确认","/assets/catalog/bubble-sofa/bubble-sofa-02/main-01.png","/assets/catalog/bubble-sofa/bubble-sofa-02/main-01.png","/assets/catalog/bubble-sofa/detail.jpg","matched_spec"
